Node, 76, FunctionEntry, 38, "; Function Attrs: noinline nounwind optnone uwtable
define dso_local double @get_b() #0 !dbg !18 {
  %1 = load double, double* @get_b.b, align 8, !dbg !43
  %2 = load double, double* @get_b.b, align 8, !dbg !44
  %3 = fadd double %2, %1, !dbg !44
  store double %3, double* @get_b.b, align 8, !dbg !44
  %4 = load double, double* @get_b.b, align 8, !dbg !45
  ret double %4, !dbg !46
}
", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 44, -1
Node, 77, FunctionEntry, 47, "; Function Attrs: noinline nounwind optnone uwtable
define dso_local i32 @ewma_main() #0 !dbg !47 {
  %1 = alloca double, align 8
  %2 = alloca double, align 8
  %3 = alloca double, align 8
  %4 = alloca i32, align 4
  call void @llvm.dbg.declare(metadata double* %1, metadata !51, metadata !DIExpression()), !dbg !52
  call void @llvm.dbg.declare(metadata double* %2, metadata !53, metadata !DIExpression()), !dbg !54
  call void @llvm.dbg.declare(metadata double* %3, metadata !55, metadata !DIExpression()), !dbg !56
  %5 = bitcast double* %3 to i8*, !dbg !57
  call void @llvm.var.annotation(i8* %5, i8* getelementptr inbounds ([7 x i8], [7 x i8]* @.str.3, i32 0, i32 0), i8* getelementptr inbounds ([54 x i8], [54 x i8]* @.str.1, i32 0, i32 0), i32 59), !dbg !57
  call void @llvm.dbg.declare(metadata i32* %4, metadata !58, metadata !DIExpression()), !dbg !60
  store i32 0, i32* %4, align 4, !dbg !60
  br label %6, !dbg !61

6:                                                ; preds = %17, %0
  %7 = load i32, i32* %4, align 4, !dbg !62
  %8 = icmp slt i32 %7, 10, !dbg !64
  br i1 %8, label %9, label %20, !dbg !65

9:                                                ; preds = %6
  %10 = call double @get_a(), !dbg !66
  store double %10, double* %1, align 8, !dbg !68
  %11 = call double @get_b(), !dbg !69
  store double %11, double* %2, align 8, !dbg !70
  %12 = load double, double* %1, align 8, !dbg !71
  %13 = load double, double* %2, align 8, !dbg !72
  %14 = call double @calc_ewma(double %12, double %13), !dbg !73
  store double %14, double* %3, align 8, !dbg !74
  %15 = load double, double* %3, align 8, !dbg !75
  %16 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str.4, i64 0, i64 0), double %15), !dbg !76
  br label %17, !dbg !77

17:                                               ; preds = %9
  %18 = load i32, i32* %4, align 4, !dbg !78
  %19 = add nsw i32 %18, 1, !dbg !78
  store i32 %19, i32* %4, align 4, !dbg !78
  br label %6, !dbg !79, !llvm.loop !80

20:                                               ; preds = %6
  ret i32 0, !dbg !82
}
", 77, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 54, -1
Node, 78, FunctionEntry, 81, "; Function Attrs: noinline nounwind optnone uwtable
define dso_local i32 @main(i32 %0, i8** %1) #0 !dbg !83 {
  %3 = alloca i32, align 4
  %4 = alloca i32, align 4
  %5 = alloca i8**, align 8
  store i32 0, i32* %3, align 4
  store i32 %0, i32* %4, align 4
  call void @llvm.dbg.declare(metadata i32* %4, metadata !89, metadata !DIExpression()), !dbg !90
  store i8** %1, i8*** %5, align 8
  call void @llvm.dbg.declare(metadata i8*** %5, metadata !91, metadata !DIExpression()), !dbg !92
  %6 = call i32 @ewma_main(), !dbg !93
  ret i32 %6, !dbg !94
}
", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 71, -1
Node, 79, Param_FormalIn, 24, "No Value", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, 0
Node, 80, Param_FormalIn, 26, "No Value", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, 1
Node, 81, Param_FormalIn, 92, "No Value", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 71, 0
Node, 82, Param_FormalIn, 94, "No Value", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 71, 1
Node, 83, Param_FormalIn, 95, "No Value", 78, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 71, -1
Node, 84, Param_FormalOut, 25, "No Value", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, 0
Node, 85, Param_FormalOut, 27, "No Value", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 23, 1
